time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Volume,Volume MA
1646812500,1.0916299999999999,1.09183,1.09145,1.0916299999999999,1.0914501440869813,1.09173587583513,1.0918043583813455,1.091762206765961,1.0916723018129264,1195,869.45
1646812800,1.0916299999999999,1.09212,1.09107,1.09192,1.0914594481644668,1.0917430963906152,1.0918148712557687,1.091784748656538,1.0917548678752842,2106,955.8
1646813100,1.09192,1.09268,1.09171,1.09261,1.0914822313691308,1.091777092610591,1.0918871556870624,1.091902641705604,1.0920399119168562,2006,1033.6
1646813400,1.09261,1.0931,1.09242,1.09291,1.0915105040152866,1.0918215203513522,1.0919801415336932,1.0920465500333747,1.0923299412779042,1685,1098
1646813700,1.09291,1.09377,1.09245,1.09358,1.0915514841337959,1.0918904803375737,1.0921255832124483,1.0922656143143212,1.0927466275186029,1817,1158.85
1646814000,1.09358,1.09405,1.0932,1.09401,1.091600167616295,1.0919735987557082,1.0922968938294986,1.0925148122694182,1.0931677516790685,1861,1229.45
1646814300,1.09401,1.09508,1.09399,1.095,1.0916674910298336,1.0920922811574452,1.0925426307540895,1.0928698390880727,1.093778501119379,2267,1319.4
1646814600,1.095,1.09556,1.0945799999999999,1.09494,1.0917322931876587,1.0922039564061727,1.0927605734128087,1.0931655763612051,1.0941656674129194,2247,1410.05
1646814900,1.09494,1.09554,1.09491,1.09541,1.0918051190651308,1.0923296836059306,1.0930014303752806,1.0934862083096044,1.0945804449419463,1685,1457.7
1646815200,1.09541,1.09559,1.09481,1.0952,1.0918723444301777,1.092442245033149,1.0932013003411643,1.0937310356939467,1.0947869632946308,1089,1448.4
1646815500,1.0952,1.09541,1.0950199999999999,1.09524,1.091939030679085,1.092551960914202,1.0933866366737857,1.0939466020233828,1.094937975529754,1321,1470.55
1646815800,1.09524,1.09551,1.09499,1.0950199999999999,1.0920000399725684,1.092648746760704,1.093535124248896,1.094099944591471,1.094965317019836,1224,1484.35
1646816100,1.0950199999999999,1.09507,1.09466,1.09494,1.0920582570028146,1.0927385998289116,1.0936628402262691,1.0942199525069751,1.094956878013224,1441,1492.3
1646816400,1.09494,1.09508,1.09448,1.09477,1.0921119548839469,1.092818262580719,1.0937634911147902,1.0942985307202644,1.0948945853421492,1636,1533.75
1646816700,1.09477,1.09498,1.09403,1.0942399999999999,1.0921540943911954,1.0928740169893183,1.0938068101043548,1.094290169188798,1.0946763902280994,2015,1573.5
1646817000,1.0942399999999999,1.09503,1.09422,1.09463,1.092203122225033,1.0929428790681686,1.0938816455494134,1.094338716447541,1.0946609268187328,1826,1603.85
1646817300,1.09463,1.09468,1.09399,1.09405,1.092239694062161,1.0929862955752991,1.0938969504994667,1.0942974712407496,1.0944572845458218,1527,1615.25
1646817600,1.09405,1.09487,1.09398,1.0948,1.092290393189643,1.093057421239013,1.093979045908606,1.0943692610634996,1.094571523030548,1063,1614.45
1646817900,1.0948,1.0970199999999999,1.09476,1.09673,1.0923783061957888,1.0932014439355222,1.0942291326441873,1.0947065094829997,1.0952910153536985,2198,1666.3
1646818200,1.09673,1.09728,1.09643,1.09727,1.0924751714196346,1.093360995153737,1.0945055751310793,1.0950727224139998,1.0959506769024656,1881,1704.5
1646818500,1.09727,1.09727,1.09677,1.0970199999999999,1.0925651680251864,1.093504485539865,1.094734159210072,1.0953509049262855,1.096307117934977,1613,1725.4
1646818800,1.0970199999999999,1.09707,1.09649,1.09666,1.092646253806866,1.0936282312049683,1.0949092356455201,1.0955379185082448,1.0964247452899847,1519,1696.05
1646819100,1.09666,1.0968499999999999,1.09614,1.09614,1.0927154368997993,1.0937267319420283,1.0950211233141092,1.095623930149924,1.096329830193323,1645,1678
